BuildingID,BuildingName,BuildingType,Town,Latitude,Longitude,Technology,Vendor,Installation Date,On Air Date,BTS Present,BTS Name,MAIN FAT,Switch,BTS SiteID,Location,Status,SwitchIP
KIS142962,KPLC Kisii,Multi-Tenancy,Kisii Central,,,Fiber,Camusat,01/01/1900 00:00,01/01/1900 00:00,,,24C,,,KisiiTown,,
LAM110461,KPLC LAMU - EL1020_LAMU,Single-Tenancy,Lamu,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Radwin - Winlink 2000,,LAMU,,
MAU111300,KPLC MAUA,Single-Tenancy,Maua,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,MAUA,,
NBI411177,KPLC Ruaraka Institute,Single-Tenancy,Nairobi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Ruaraka,,
NBI530131,KPLC Sports_Wimax,Single-Tenancy,Nairobi,"1°15'18.00""S","36°51'28.70""E",Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Cisco ME3400,,"Thika Super highway, Survey",,172.17.121.9
NBI340508,KQ Cargo centre,Single-Tenancy,Nairobi,-1.33482,36.915866,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,24C,AR169F,,Freight Terminal Road,Installed,10.163.69.78
NBI340506,KQ Pride Center,Single-Tenancy,Nairobi,-1.315342,36.917591,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,,AR169F,,Embakasi Road,Installed,
NBI140466,KQ Tearoom,Multi-Tenancy,Nairobi,-1.282758,36.826935,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,24C,Huawei S3300,,Accra Road,Installed,10.163.184.42
MLN241669,Krishna,Multi-Tenancy,Malindi,3° 12' 38.93? S 40° 7' 2.87? E,3° 12' 38.93? S 40° 7' 2.87? E,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,,,,Malindi,,
NBI140329,Krishna Centre,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,"12 Woodvale Groove, Westlands",Installed,
MBS342126,Krishna Plaza,Multi-Tenancy,Mombasa,S04.03266,E039.71098,Fiber,Soliton Telmec,15/03/2017 18:50,01/01/1900 00:00,No,,12C,,,Nyali Road,Installed,
RUI242916,Krones LCS Center EA Ltd,Single-Tenancy,Ruiru,-1.1646258,36.9499913,Fiber,Huawei,09/02/2019 12:22,09/02/2019 12:22,Yes,Krones,ATB,AR169F,Krones,"Sukari Industrial Estate, Eastern Bypass Ruiru",Installed,10.215.35.61 - Loopback IP for ETN
NBI110894,KSTC-SAFARICOM IMPALA FLOODLIGHT TOURNAMENT,Single-Tenancy,Nairobi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,IMPALA CLUB,,
NBI110970,KSTC-YUM DELIVERIES,Single-Tenancy,Nairobi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,K.S.T.C,,,K.S.T.C,NGONG RD,,
NBI110811,KSTC_SAFARI SEVENS KABEBERI EVENT,Single-Tenancy,Nairobi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,K.S.T.C,,,K.S.T.C,RFUEA,,
MBS241077,KT Plaza,Multi-Tenancy,Mombasa,S04.05836,E039.66504,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,24C,,,Haile Selasie Avenue,Installed,
KCO111432,KTDA -MOMUL,Single-Tenancy,Kericho,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,"Kabianga Division, Kericho West District in Kericho County",,
NBI140380,KTDA Plaza,Multi-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,Yes,,24C,,,Tom Mboya,Installed,10.163.71.218
,KTDA-KOBEL,Single-Tenancy,Kericho,,,Microwave,Ceragon,01/01/1900 00:00,01/01/1900 00:00,,,,,,KERICHO RD,,
KCO111435,KTDA-KOBELL,Single-Tenancy,Kericho,,,PTP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,,,,,,KERICHO RD,,
NBI241280,KTTC_YU_95022767-UNOPS BACK UP,Single-Tenancy,Nairobi,,,Fiber,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,UNOP Gigiri UN avenue,,
NBI111223,KU MUSIC-SAFARICOM LTD- IAAF U 18 FIXED CONNECTIVITY PROJECT KU,Single-Tenancy,Nairobi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,KENYATTA UNIVERSITY,,
NBI140190,KU Plaza,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,24C,Huawei S3300,,Haile Sellasie Avenue,Installed,
MBS142810,KUEHNE & NAGEL MOMBASA,Single-Tenancy,Mombasa,,,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,,,,Mombasa,,
NBI341154,KUENHE & NAGEL,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,JKIA,,
NBI243164,KUGERIA COURT,Multi-Tenancy,Nairobi,"1°17'40.61""S","36°48'22.10""E",Fiber,Huawei,11/11/2018 11:32,11/11/2018 11:32,,,,,,RALPH BUNCHE ROAD,Installed,
NBI540600,Kuku Foods (KFC) Limuru Road,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,No,,SPLICE BOX,AR169F,,Limuru Road. Total Petrol Station,Installed,10.163.177.78
NBI240601,Kuku Foods Mombasa Road,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,SPLICE BOX,AR169F,,"Mombasa Road, next to Total Petrol Station",Installed,10.163.116.188
TAL110326,KUNGU_EL0837,Multi-Tenancy,Tala,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kungu,,,Kungu,TAITA,,
NBI241837,KURA Industrial Area,Multi-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,Industrial Area,,
NBI240111,Kushee Towers,Multi-Tenancy,Nairobi,1.30052,36.81384,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,48C,,,"longonot road,upperhill",Installed,10.163.68.32
NBI240107,KUSSCO,Multi-Tenancy,Nairobi,-1.298657,36.816258,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,Yes,KUSSCO,24C,,KUSSCO,"kilmanjaro road,upper hill",Installed,10.163.68.116
ELD141385,KVDA Plaza,Multi-Tenancy,Eldoret,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,96C FDT,,,Eldoret,Installed,
NVS142327,KWA MAINA PLAZA,Multi-Tenancy,Naivasha,36.432996,-0.716895,Fiber,,17/12/2018 15:19,17/12/2018 15:19,No,,96C,,,Kariuki Chotara Road,Installed,
MBS130020,Kwa_Njomvu_Wimax,Single-Tenancy,Mombasa,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Kwa Jomvu,,Cisco ME3400,Kwa Jomvu,Kwa Njomvu,,172.17.110.10
NBI240907,KWACHA GROUP,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,Huawei S3300,,GEN.MATHENGE RD,Installed,
KWL141147,Kwale County Government,Single-Tenancy,Kwale,,,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,No,,12C,,,Kwale,Installed,
KWL141148,Kwale Eye Center,Single-Tenancy,Kwale,S04.16137 E039.61641,S04.16137 E039.61641,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,No,,12C,,,Likoni - Lunga Lunga Road,Installed,
NBI242030,KWETU HOUSE - NORTH AIRPORT ROAD,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,North Airport Road,,
NBI240335,KWFT,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,No,,12C,Huawei S3300,,Ngong Road behind Kenital Solar,Installed,10.163.68.242
NGO142308,KWFT Bank Ngong,Single-Tenancy,Ngong,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Ngong Town,,
NBI342467,KWFT HQ AKILA APARTMENTS,Single-Tenancy,Nairobi,,,Fiber,Adrian Limited,01/01/1900 00:00,01/01/1900 00:00,,,,,,Kiambere Road,,
KIT110003,KWFT Kitui,,Kitui,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kitui Majengo,,Cisco ME3400,Kitui Majengo,Kitui Town,,172.17.91.137
NBI342478,KWS Forensic Lab,Single-Tenancy,Nairobi,,,Fiber,Huawei,20/09/2017 13:22,20/09/2017 13:22,,,,AR169F,,KWS HQ Langata,Installed,10.215.30.162/31
NBI341234,KWS HQ,Single-Tenancy,Nairobi,,,Fiber,Huawei,20/03/2017 12:55,01/01/1900 00:00,,,,AR169F,,Kiambu Road,Installed,10.163.248.228
NKR142137,KWS HQ NAKURU,Single-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Flamingo Road,Installed,
VOI111301,KWS TSAVO,Single-Tenancy,Voi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,TSAVO,,
MKS141985,KYAKA HOTEL LIMITED,Single-Tenancy,Machakos,,,Fiber,Ericsson,16/03/2017 16:25,01/01/1900 00:00,,,,,,BEHIND KENYA RED CROSS,Installed,
THK143188,KYANJAU HOUSE,Multi-Tenancy,Thika,,THK143187,Fiber,Soliton Telmec,22/01/2019 11:28,22/01/2019 11:28,,,,,,NKURUMAH ROAD,Installed,
NBI530132,Kyuna Estate_Wimax,Single-Tenancy,Nairobi,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Kyuna Estate,,Cisco ME3400,Kyuna Estate,Kyuna,,172.17.119.49
MER110339,LAARE_ECO249,Multi-Tenancy,Meru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Cisco ME3400,,LAARE,,172.17.76.40
NBI441204,Laiboni Centre,Multi-Tenancy,Nairobi,-01.289088°,36.793040°,Fiber,Huawei,20/03/2017 15:30,01/01/1900 00:00,,,,,,lenana rd,Installed,10.163.249.98
NBI140037,Laico Regency,Multi-Tenancy,Nairobi,-1.279458,36.81673,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,Yes,Laico Regency Micro,,Huawei S3300,Laico Regency Micro,Uhuru Highway,Activated,10.163.70.120
NYK141903,LAIPHA_HOUSE,Multi-Tenancy,Nanyuki,"0° 0'57.57""N","37° 4'42.19""E",Fiber,Kinde,01/01/1900 00:00,01/01/1900 00:00,,,,,,NANYUKI_RUMURUTI_ROAD,Installed,
MRB210375,LAISAMIS_MARSABIT COUNTY LAISAMIS SUB_COUNTY,Single-Tenancy,Marsabit,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,LAISAMIS,,
KSM240858,Lake Basin Development Authority,Single-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,SPLICE BOX,,,Off Kisumu Kakamega Road,Installed,
KSM141688,LAKE BASIN MALL,Multi-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,SPLICE BOX,,,MAMBOLEO ROAD,,
KSM142470,LAKE BREEZE PROPERTIES,Multi-Tenancy,Kisumu,,,Fiber,Thrust Bore Techniques (TBT),04/02/2018 22:21,04/02/2018 22:21,,,ATB,,,"RINGROAD, KISUMU",Installed,
NVS141923,Lake Naivasha Country Club,Single-Tenancy,Naivasha,,,Fiber,Kinde,01/01/1900 00:00,01/01/1900 00:00,,,,,,South Lake Road,,
NVS143292,LAKE NAIVASHA RESORT,Single-Tenancy,Naivasha,E36.435612,S0.760120,Fiber,Geonet Technologies,01/01/1900 00:00,01/01/1900 00:00,No,,ATB,,,Moi South Lake road,,
NKR142139,LAKE NAKURU NATIONAL PARK,Single-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Flamingo Road,Installed,
NBI142905,LAKE OIL,Single-Tenancy,Nairobi,S 01° 18' 7.04'',E 36° 52'52.14'',Fiber,Adrian Limited,10/08/2018 17:31,10/08/2018 17:31,,,,,,"NANYUKI RD, INDUSTRIAL AREA",Installed,
KKM243286,LAKE VICTORIA NORTH WATER SERVICES,Multi-Tenancy,Kakamega,,,Fiber,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Kakamega,,
KSM140750,Lake View Hotel,Single-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,Kendu Lane,Installed,
KSM241303,Lakeside Towers,Single-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,SPLICE BOX,,,Kisumu,,
KSM141183,Lakeview Towers,Multi-Tenancy,Kisumu,,,Fiber,Ericsson,10/04/2017 15:49,01/01/1900 00:00,,,,,,NEHRU ROAD,Installed,
NBI141152,LAKHAMSHI,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,48C,Huawei S3300,,BIASHARA STREET,Installed,10.163.177.242
ELD142739,Laminate Tube Industries,Multi-Tenancy,Eldoret,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Iten Road,,
LAM120169,LAMU EXCHANGE CERAGON HUB,Single-Tenancy,Lamu,,,PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,,,,,,LAMU,,
LAM120166,LAMU_EXCHANGE_CERAGON,Single-Tenancy,Lamu,,,PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,,,,,,LAMU,,
MBS130011,Lamu_North_Wmax,Single-Tenancy,Mombasa,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Lamu North,,Cisco ME3400,Lamu North,Lamu North,,172.17.139.14
NBI442497,Lance Alexander Communication Karen,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Karen,,
NBI340636,Landmark Plaza,Multi-Tenancy,Nairobi,,,Fiber,Huawei,15/03/2017 17:27,01/01/1900 00:00,,,,Huawei S3300,,Agwin Khodek,Installed,10.160.248.6
NBI341831,Langata Hotel,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Langata Road,,
NBI341797,LANGATA HOUSE,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Langata Road,,
NBI330134,Langata Road_Wimax,Single-Tenancy,Nairobi,"1°20'25.40""S","36°44'35.94""E",Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Cisco ME3400,,Langata Road,,172.17.71.22
NBI330133,Langata_Wimax,Single-Tenancy,Nairobi,"1°20'45.40""S","36°43'21.94""E",Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Langata,,Cisco ME3400,Langata,Ndege Road,,172.17.71.20
UKD241579,Lantana,Single-Tenancy,Ukunda,,,Fiber,Kinde,15/12/2018 10:48,15/12/2018 10:48,,,12C,AR169F,,Diani Beach Road,Installed,
NBI140905,Laptrust House/Canon house,Multi-Tenancy,Nairobi,-1.29161,36.82211,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,Haile Selassie,,
NBI243237,LAS VEGAS CASINO,Single-Tenancy,Nairobi,-1.2631289,36.80228231,Fiber,Huawei,17/10/2018 16:18,17/10/2018 16:18,No,,ATB,AR169F,,MUTHITHI ROAD,Installed,10.215.43.226/31
NBI342710,Lavington Curve,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,James Gichuru/El Molo Drive,,
NBI442268,Lavington Mall Annex,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Lavington,,
NBI111574,LAVINGTON WIMAX-AL HUJJA GROUP BH,Single-Tenancy,Nairobi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Cisco ME3400,,LAVINGTON,,172.17.119.119
NBI430135,Lavington_Wimax,Single-Tenancy,Nairobi,"1°17'24.42""S","36°45'51.94""E",Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Lavington,,Cisco ME3400,Lavington,"Gitanga Road, Lavington",,172.17.119.119
NBI241224,Lavingtone Mall,Multi-Tenancy,Nairobi,,,Fiber,Huawei,20/03/2017 15:40,01/01/1900 00:00,,,,,,Lavingtone,Installed,10.163.7.20
NBI140632,Laxcon House,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,Yes,Laxcon_House,96C,Huawei S3300,Laxcon_House,"Ngara Road, Next to Kengen Plaza",Installed,10.163.71.246
NBI341253,LAXMAMBHAI,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,AR169F,,Mombasa Road,,10.215.3.225
MBS140692,Laxmi House Mombasa,Multi-Tenancy,Mombasa,S04.06088,E039. 66073,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,No,,24C,,,Moi Avenue Mombasa,Installed,
NBI140055,Laxmi Plaza,Multi-Tenancy,Nairobi,S 1.282647°,E 36.820495°,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,48C,,,"Biashara Street, City Centre",Integrated,10.163.70.90
NBI240027,LDK House (London Distillers Kenya Ltd),Single-Tenancy,Nairobi,,,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,No,,,Huawei S3300,,"Dunga Rd, Nairobi",,172.17.71.16
NBI342747,LE MAC,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,located off Church road,,
KSM141517,LE SAVANNA COUNTY LODGE(ST. JOHN MANOR),Single-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,MILIMANI KISUMU,,
NKR141009,Le-Rhino Hotel,Multi-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,24C,,,Kenyatta Avenue,Installed,
KSM140748,Le-Savanna Country,Single-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,Mosque Road,Installed,
MBS540737,Leasure Beach Resort Diani,Single-Tenancy,Mombasa,,,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,No,,24C,AR169F,,Diani,Installed,
ATR140715,Leatherlife EPZ Ltd,Single-Tenancy,Athi River,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,,AR169F,,Namanga Road,Installed,10.163.184.84
MBS241058,Lecol Building,Single-Tenancy,Mombasa,S04.04’10.2,E039.39’53.3,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,,,,Mbaraki Road.,Installed,
NBI240038,Lee Funeral Home,Single-Tenancy,Nairobi,-1.29519,36.80465,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,24C,Huawei S3300,,"Argwings Kodhek Road, Upperhill",Installed,10.163.68.160
MBS241116,Legal Mansion,Multi-Tenancy,Mombasa,S04 03’43.9’’,E039 40’ 41.8,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Fort Jesus,Installed,
MBS240680,Leisure Lodge - Mombasa,Single-Tenancy,Mombasa,,,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,Yes,,,,,Diani South Coast,,
NBI442241,Lenana Suites,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Lenana Road,,
NBI440862,LENANA TOWERS,Multi-Tenancy,Nairobi,,,Fiber,,20/03/2017 15:58,01/01/1900 00:00,,,,,,KILIMANI,Installed,
NBI342704,Lengai Hosue,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,LANGATA ROAD,,
NKR243330,LENNS PIZZA HOUSE,Single-Tenancy,Nakuru,E36.073181,S0.28371,Fiber,Geonet Technologies,20/12/2018 16:00,20/12/2018 16:00,No,,ATB,,,Gusii Nakuru,Installed,
KSM142921,Leonard Chesire Disability International,Single-Tenancy,Kisumu,,,Fiber,Camusat,01/01/1900 00:00,01/01/1900 00:00,,,,,,Ring Road,,
NBI140316,Leone House,Multi-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,12C,Huawei S3300,,Tom Mboya Street Opposite KTDA,Installed,
MBS541065,Leopard Hotel &Resort-Diani,Single-Tenancy,Mombasa,S04.28393,E039.59130,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,No,,12C,,,Diani,Installed,
MBS241328,Leslander House ( Freight Forwarders Kenya Ltd),Single-Tenancy,Mombasa,S04.94880; E039.53667,S04.94880; E039.53667,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Shimanzi,,
MBS242032,Less Baillie (Former Safaricom CFO),Single-Tenancy,Mombasa,,,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,,,,Vipingo,,
MER360015,LEWA DOWNS_LEWA CONSERVANCY STREAMING,Single-Tenancy,Meru,,,Cable (To BTS),,01/01/1900 00:00,01/01/1900 00:00,,,,,,LEWA CONSERVANCY,,
ISL210761,LEWA MARATHON COW_SAFARICOM LEWA EVENT,Single-Tenancy,Isiolo,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,LEWA CONSERVANCY,,
NBI243145,Liberty Plaza,Multi-Tenancy,Nairobi,,,Fiber,Adrian Limited,01/01/1900 00:00,01/01/1900 00:00,,,,,,Mombasa Road,,
NBI340368,Libra House,Multi-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,Mombasa Road,,
NBI441283,Life Ministry,Multi-Tenancy,Nairobi,,,Fiber,Huawei,20/03/2017 16:34,01/01/1900 00:00,,,,,,"Jabavu Road, off Rose Avenue (Next to Kilimani Police Station",Installed,10.163.248.142
BGM143249,LIFECARE HOSPITAL BUNGOMA,Single-Tenancy,Bungoma,,,Fiber,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Bungoma,,
NBI341193,Light Academy,Single-Tenancy,Nairobi,,,Fiber,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Adams Arcade,Installed,
NBI441424,Light Academy - Smart School,Single-Tenancy,Nairobi,,,Fiber,Huawei,15/03/2017 16:36,01/01/1900 00:00,,,,,,Langata Road,Installed,
MBS210360,LIKONI_EL0931,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Likoni,,,Likoni,Likoni,,
LIK110390,LIKONI_KPLC LIKONI,Single-Tenancy,Likoni,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,LIKONI,,
NBI140232,Lilian Towers,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,Yes,Lilian_Towers,48C,Huawei S3300,Lilian_Towers,"Koinange Street, CBD",Installed,
NBI243417,Limpopo Plaza,Multi-Tenancy,Nairobi,,,Fiber,,01/01/1900 00:00,01/01/1900 00:00,,,,,,South B,,
LMR540419,Limuru Bata,Single-Tenancy,Limuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,No,,,,,Limuru To Bus Station,Installed,10.163.71.132
KMB440130,Limuru Country Club,Single-Tenancy,Kiambu,-1.133621,36.673822,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,24C,Huawei S3300,,kiambu county,Installed,
LMR130136,Limuru Town_Wimax,Single-Tenancy,Limuru,"1° 6'35.40""S","36°38'29.90""E",Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Limuru_Road,,Cisco ME3400,Limuru_Road,"Kimuchu Road, Limuru",,172.17.119.90
KKY143197,Links House Kikuyu,Multi-Tenancy,Kikuyu,-1.244491,36.66262,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Kikuyu,,
MBS240590,Links Plaza,Multi-Tenancy,Mombasa,-4.032042,39.711871,Fiber,Soliton Telmec,25/03/2017 11:56,01/01/1900 00:00,No,,12C,,,"Links Road, Nyali",Installed,10.163.177.20
NBI541094,Lions Place,Multi-Tenancy,Nairobi,,,Fiber,Huawei,20/03/2017 16:44,01/01/1900 00:00,No,,,,,Waiyaki Way,Installed,
KSM143066,Liverpool VCT,Single-Tenancy,Kisumu,,,Fiber,Thrust Bore Techniques (TBT),01/01/1900 00:00,01/01/1900 00:00,,,ATB,,,Busia Road,,
NBI140487,Loans House,Multi-Tenancy,Nairobi,-1.282917,36.823405,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,,,,Moi Avenue,,
LOD120108,LODWAR HIGHWAY_MKU LODWAR,Single-Tenancy,Lodwar,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,LODWAR HIGHWAY,,
LOD130097,Lodwar_Wimax,Single-Tenancy,Lodwar,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Lodwar_CBD,,Cisco ME3400,Lodwar_CBD,Lodwar,,172.17.149.3
NBI160018,Loita House,Multi-Tenancy,Nairobi,,,Cable (To BTS),Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Loita street,,
NBI242616,LONAK BUSINESS CENTRE,Multi-Tenancy,Nairobi,,,Fiber,Adrian Limited,27/02/2018 18:07,27/02/2018 18:07,,,,,,KASARANI MWIKI ROAD,Installed,
NKR142751,Loncom House Nakuru,Multi-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,"Junction Of George Morara Road And Lower Bedi Road, Menengai - Krater, Nakuru",,
NBI140269,Longonot Place,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,Huawei S3300,,Kijabe Street,Installed,10.163.70.44
NBI140068,Lonrho House,Multi-Tenancy,Nairobi,-1.284735,36.8229,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Huawei S3300,,Kaunda Street,Installed,10.163.69.126
NBI341050,LOREAL EAST AFRICA,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,AR169F,,Mombasa Road,,10.163.184.61
NBI530137,Loresho_Wimax,Single-Tenancy,Nairobi,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Loresho,,Cisco ME3400,Loresho,Loresho,,172.17.13.198
UKD241616,Lotfa Resort,Single-Tenancy,Ukunda,,,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,,,,Diani Beach Road,,
NBI543235,Lotos,Multi-Tenancy,Nairobi,1.2623583,36.8052396,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Muthithi Road,,
NBI140367,Lotus House,Multi-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,Haile Sellasie Avenue,,
NBI243251,Lower Hill Duplex Building,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,No,,,,,Bunyala Road,,
